ano,mes,sigla_uf,id_estabelecimento_cnes,total_internacoes,permanencia_media_dias,total_leitos
2023,Março,BA,2799286,774,4,151
2023,Novembro,BA,2799286,791,3,201
2023,Março,BA,2799456,143,4,30
2023,Novembro,BA,2799456,144,3,30
2023,Junho,BA,2799456,135,3,30
2023,Setembro,BA,2799456,134,3,30
2023,Outubro,BA,2799456,141,4,30
2023,Julho,BA,2799456,144,3,30
2023,Maio,BA,2799456,148,3,30
2023,Janeiro,BA,2799456,139,3,30
2023,Dezembro,BA,2799731,440,1,32
2023,Outubro,BA,2799731,456,1,32
2023,Setembro,BA,2799731,422,1,32
2023,Julho,BA,2799731,422,1,32
2023,Novembro,BA,2799731,448,1,32
2023,Março,BA,2799731,469,1,32
2023,Março,BA,2799758,934,11,464
2023,Dezembro,BA,2799758,520,17,341
2023,Agosto,BA,2799758,1119,12,341
2023,Junho,BA,2799766,38,4,36
2023,Março,BA,2799766,34,3,36
2023,Fevereiro,BA,2799766,28,5,36
2023,Agosto,BA,2799766,34,5,36
2023,Setembro,BA,2799782,48,4,48
2023,Maio,BA,2799782,54,5,48
2023,Outubro,BA,2799782,37,4,48
2023,Novembro,BA,2799782,26,3,48
2023,Julho,BA,2799782,63,7,48
2023,Dezembro,BA,2799782,33,4,48
2023,Abril,BA,2799782,46,5,48
2023,Janeiro,BA,2799790,620,6,110
2023,Outubro,BA,2799790,734,5,110
2023,Junho,BA,2799790,629,5,110
2023,Março,BA,2799790,625,6,110
2023,Novembro,BA,2799790,664,5,110
2023,Abril,BA,2799790,639,6,110
2023,Maio,BA,2799790,678,6,110
2023,Agosto,BA,2799804,142,4,51
2023,Abril,BA,2799804,122,5,51
2023,Setembro,BA,2799804,120,4,51
2023,Fevereiro,BA,2799804,139,4,51
2023,Maio,BA,2799804,120,4,51
2023,Dezembro,BA,2799804,112,3,51
2023,Março,BA,2799812,65,3,30
2023,Fevereiro,BA,2799812,40,2,30
2023,Novembro,BA,2799812,23,8,30
2023,Abril,BA,2799812,48,4,30
2023,Outubro,BA,2799812,35,4,30
2023,Maio,BA,2799812,58,3,30
2023,Dezembro,BA,2799820,271,2,64
2023,Abril,BA,2799820,267,2,64
2023,Janeiro,BA,2799820,278,2,64
2023,Maio,BA,2799820,277,2,64
2023,Setembro,BA,2799820,230,2,64
2023,Fevereiro,BA,2799820,292,2,64
2023,Novembro,BA,2799820,302,2,64
2023,Janeiro,BA,2799839,378,4,115
2023,Maio,BA,2799839,402,4,115
2023,Fevereiro,BA,2799839,364,4,115
2023,Outubro,BA,2799839,469,4,120
2023,Setembro,BA,2799839,470,4,126
2023,Abril,BA,2799839,329,5,115
2023,Março,BA,2799847,381,2,80
2023,Outubro,BA,2799847,324,2,80
2023,Julho,BA,2799847,320,2,80
2023,Janeiro,BA,2799847,357,2,80
2023,Agosto,BA,2799847,382,2,80
2023,Junho,BA,2799847,276,2,80
2023,Fevereiro,BA,2799847,330,2,80
2023,Dezembro,BA,2799847,238,2,80
2023,Maio,BA,2799855,285,4,65
2023,Julho,BA,2799855,255,3,65
2023,Novembro,BA,2799855,255,3,65
2023,Junho,BA,2800527,46,6,47
2023,Novembro,BA,2800527,36,12,47
2023,Setembro,BA,2800527,43,14,47
2023,Dezembro,BA,2800527,17,8,47
2023,Março,BA,2800527,55,7,47
2023,Agosto,BA,2800527,66,9,47
2023,Outubro,RN,2800950,368,4,54
2023,Janeiro,RN,2800950,267,4,54
2023,Julho,RN,2800950,266,4,54
2023,Maio,RN,2800950,315,3,54
2023,Fevereiro,RN,2800950,184,3,54
2023,Março,RN,2800950,290,3,54
2023,Setembro,RN,2800950,345,3,54
2023,Março,SP,2801051,296,5,61
2023,Novembro,SP,2801051,407,5,61
2023,Dezembro,SP,2801051,205,5,61
2023,Abril,SP,2801051,263,5,61
2023,Agosto,SP,2801051,214,5,61
2023,Outubro,SP,2801051,436,6,61
2023,Fevereiro,SP,2801051,248,5,61
2023,Junho,SP,2801051,267,5,61
2023,Abril,BA,2801558,94,2,43
2023,Junho,BA,2801558,238,3,43
2023,Dezembro,BA,2801558,167,3,43
2023,Fevereiro,BA,2801558,132,2,43
2023,Agosto,BA,2801558,212,3,43
2023,Março,BA,2801558,174,2,43
2023,Novembro,BA,2801558,217,3,43
2023,Julho,BA,2801574,207,3,36
2023,Março,BA,2801574,196,3,36
2023,Abril,BA,2801574,194,3,36
2023,Junho,BA,2801574,197,3,36
2023,Fevereiro,BA,2801582,45,3,31
2023,Setembro,BA,2801582,76,4,31
2023,Janeiro,BA,2801582,65,3,31
2023,Agosto,BA,2801582,79,3,31
2023,Dezembro,BA,2801582,58,3,31
2023,Abril,BA,2801582,62,3,31
2023,Maio,BA,2801582,87,3,31
2023,Março,BA,2801582,68,3,31
2023,Novembro,BA,2801582,86,4,31
2023,Novembro,BA,2801590,19,2,19
2023,Dezembro,BA,2801590,13,2,19
2023,Junho,BA,2801590,27,3,19
2023,Agosto,BA,2801590,28,2,19
2023,Outubro,BA,2801590,21,2,19
2023,Fevereiro,BA,2801590,23,2,19
2023,Julho,BA,2801590,39,2,19
2023,Janeiro,BA,2801590,12,22,19
2023,Abril,BA,2801590,23,6,19
2023,Outubro,BA,2801779,146,2,29
2023,Março,BA,2801779,1,93,29
2023,Junho,BA,2801779,197,2,29
2023,Dezembro,BA,2801779,220,2,29
2023,Janeiro,BA,2801779,29,3,29
2023,Agosto,BA,2801779,133,2,29
2023,Fevereiro,BA,2801779,122,3,29
2023,Novembro,BA,2801906,148,4,58
2023,Outubro,BA,2801906,162,4,58
2023,Fevereiro,BA,2801906,115,4,58
2023,Setembro,BA,2801906,137,5,58
2023,Março,BA,2801914,54,12,51
2023,Outubro,BA,2801914,70,8,51
2023,Julho,BA,2801914,87,10,51
2023,Abril,BA,2801914,66,9,51
2023,Janeiro,BA,2801914,75,14,51
2023,Dezembro,BA,2802015,115,3,49
2023,Julho,BA,2802015,172,3,49
2023,Maio,BA,2802015,168,3,49
2023,Janeiro,BA,2802015,126,4,49
2023,Julho,BA,2802023,237,13,112
2023,Dezembro,BA,2802023,348,7,112
2023,Outubro,BA,2802023,464,10,112
2023,Janeiro,BA,2802023,193,11,112
2023,Abril,BA,2802023,191,13,112
2023,Setembro,BA,2802023,504,10,112
2023,Maio,BA,2802023,161,13,112
2023,Novembro,BA,2802023,375,8,112
2023,Julho,BA,2802074,73,6,42
2023,Junho,BA,2802074,72,7,42
2023,Outubro,BA,2802074,37,6,66
2023,Março,BA,2802074,65,5,93
2023,Julho,BA,2802090,719,8,129
2023,Abril,BA,2802090,684,8,129
2023,Agosto,BA,2802090,697,8,129
2023,Outubro,BA,2802090,768,12,129
2023,Maio,BA,2802090,769,7,129
2023,Janeiro,BA,2802090,738,8,129
2023,Fevereiro,BA,2802090,712,8,129
2023,Outubro,BA,2802112,146,11,193
2023,Abril,BA,2802112,51,9,262
2023,Novembro,BA,2802112,114,12,193
2023,Fevereiro,BA,2802112,75,9,262
2023,Março,BA,2802112,82,10,262
2023,Maio,BA,2802112,68,6,193
2023,Setembro,BA,2802112,106,12,193
2023,Janeiro,MT,2802473,81,2,43
2023,Junho,MT,2802473,90,3,43
2023,Março,MT,2802473,113,3,43
2023,Dezembro,MT,2802473,63,3,43
2023,Abril,MT,2802473,78,4,43
2023,Setembro,MT,2802473,91,3,43
2023,Fevereiro,BA,2804034,632,8,185
2023,Novembro,BA,2804034,794,8,220
2023,Julho,BA,2804034,727,9,190
2023,Janeiro,BA,2804034,697,7,185
2023,Abril,BA,2804034,718,9,194
2023,Outubro,BA,2804034,634,8,220
2023,Janeiro,BA,2804042,66,6,65
2023,Novembro,BA,2804042,46,5,65
2023,Dezembro,BA,2804042,50,6,65
2023,Julho,BA,2804042,62,7,65
2023,Abril,BA,2804042,55,7,65
2023,Fevereiro,BA,2804042,52,4,65
2023,Outubro,BA,2804042,67,6,65
2023,Junho,BA,2804042,80,7,65
2023,Março,BA,2804042,84,5,65
2023,Janeiro,PA,2804638,97,4,47
2023,Dezembro,PA,2804638,78,4,47
2023,Abril,PA,2804638,133,4,47
2023,Outubro,PA,2804638,53,4,47
2023,Setembro,PA,2804638,91,4,47
2023,Junho,PA,2804638,103,5,47
2023,Novembro,CE,2806215,718,5,165
2023,Dezembro,CE,2806215,591,6,165
2023,Abril,CE,2806339,122,3,48
2023,Setembro,CE,2806339,111,4,48
2023,Junho,CE,2806339,123,4,48
2023,Janeiro,CE,2806339,96,4,48
2023,Fevereiro,CE,2806339,87,3,48
2023,Julho,CE,2806339,126,4,48
2023,Maio,RO,2807076,146,6,32
2023,Agosto,RO,2807076,147,4,32
2023,Setembro,RO,2807076,128,5,32
2023,Março,RO,2807076,128,4,32
2023,Setembro,RO,2807092,102,15,180
2023,Fevereiro,RO,2807092,170,18,155
2023,Junho,RO,2807092,122,18,180
2023,Janeiro,RO,2807092,183,18,155
2023,Março,RO,2807092,194,17,155
2023,Novembro,RO,2807092,217,16,155
2023,Maio,RO,2807092,269,16,155
2023,Maio,RO,2808501,91,3,35
2023,Março,RO,2808501,90,3,35
2023,Outubro,RO,2808501,61,3,35
2023,Janeiro,RO,2808501,120,5,35
2023,Abril,RO,2808501,62,3,35
2023,Agosto,RO,2808501,44,3,35
2023,Julho,RO,2808501,62,3,35
2023,Outubro,RO,2808544,45,4,50
2023,Fevereiro,RO,2808544,35,4,50
2023,Junho,RO,2808544,43,3,50
2023,Julho,RO,2808544,35,5,50
2023,Novembro,RO,2808544,42,4,50
2023,Maio,RO,2808544,40,4,50
2023,Setembro,RO,2808544,46,5,50
2023,Agosto,RO,2808544,56,5,50
2023,Abril,RO,2808560,5,6,45
2023,Dezembro,RO,2808560,5,2,45
2023,Janeiro,RO,2808560,21,4,45
2023,Novembro,RO,2808560,1,3,45
2023,Junho,RO,2808560,8,6,45
2023,Setembro,RO,2808560,3,2,45
2023,Fevereiro,RO,2808560,19,3,45
2023,Maio,RO,2808587,95,2,37
2023,Junho,RO,2808587,92,3,37
2023,Setembro,RO,2808587,84,3,37
2023,Janeiro,RO,2808587,77,3,37
2023,Julho,RO,2808587,95,3,37
2023,Agosto,RO,2808587,97,3,37
2023,Fevereiro,RO,2808587,89,2,37
2023,Abril,RO,2808587,99,3,37
2023,Julho,RO,2808595,6,2,21
2023,Fevereiro,RO,2808595,16,3,21
2023,Março,RO,2808595,9,2,21
2023,Junho,RO,2808595,8,3,21
2023,Agosto,RO,2808609,264,3,110
2023,Dezembro,RO,2808609,257,3,110
2023,Julho,RO,2808609,236,3,110
2023,Fevereiro,RO,2808609,227,5,110
2023,Janeiro,RO,2808609,235,3,110
2023,Outubro,RO,2808609,239,4,110
2023,Dezembro,RO,2808617,125,3,48
2023,Junho,RO,2808617,189,4,48
2023,Março,RO,2808617,139,3,48
2023,Outubro,RO,2808617,234,3,48
2023,Fevereiro,RO,2808617,111,3,48
2023,Setembro,RO,2808625,26,3,25
2023,Dezembro,RO,2808625,30,4,25
2023,Março,RO,2808625,41,3,25
2023,Junho,RO,2808625,26,3,25
2023,Outubro,RO,2808625,26,3,25
2023,Janeiro,RO,2808625,65,3,25
2023,Maio,RO,2808633,115,3,44
2023,Julho,RO,2808633,80,3,44
2023,Dezembro,RO,2808633,84,3,44
2023,Fevereiro,RO,2808633,85,3,44
2023,Agosto,RO,2808633,81,3,44
2023,Junho,RO,2808668,128,3,48
2023,Maio,RO,2808668,115,2,48
2023,Fevereiro,RO,2808668,71,2,50
2023,Março,RO,2808668,113,3,50
2023,Julho,RO,2808668,118,3,48
2023,Setembro,RO,2808668,122,2,48
2023,Junho,PR,2810123,225,4,53
2023,Agosto,PR,2810123,176,4,53
2023,Fevereiro,PR,2810123,98,3,53
2023,Outubro,PR,2810123,185,4,53
2023,Julho,PR,2810123,171,4,53
2023,Dezembro,MA,2811278,63,2,37
2023,Novembro,MA,2811278,74,2,37
2023,Abril,MA,2811278,81,2,37
2023,Junho,MA,2811278,70,2,37
2023,Fevereiro,MA,2811278,88,2,37
2023,Maio,MA,2811278,70,2,37
2023,Setembro,MA,2811278,72,2,37
2023,Agosto,MA,2811278,75,2,37
2023,Maio,BA,2814048,139,2,37
2023,Março,BA,2814048,141,2,37
2023,Setembro,BA,2814048,76,2,37
2023,Junho,BA,2814048,98,2,37
2023,Dezembro,BA,2814048,86,2,37
2023,Agosto,BA,2814048,113,2,37
2023,Maio,BA,2814056,95,5,30
2023,Setembro,BA,2814056,96,3,30
2023,Janeiro,BA,2814056,91,5,30
2023,Abril,BA,2814056,93,6,30
2023,Agosto,BA,2814056,116,5,30
2023,Março,BA,2814056,84,4,30
2023,Dezembro,BA,2814056,146,4,30
2023,Setembro,GO,2814218,113,8,98
2023,Agosto,GO,2814218,116,10,98
2023,Fevereiro,GO,2814218,80,9,98
2023,Outubro,GO,2814218,156,8,134
2023,Março,GO,2814218,91,10,98
2023,Maio,GO,2814218,134,9,98
2023,Dezembro,GO,2814218,130,10,134
2023,Abril,GO,2814218,85,9,98
2023,Junho,MA,2814277,212,6,74
2023,Dezembro,MA,2814277,320,5,74
2023,Março,MA,2814277,285,6,74
2023,Maio,MA,2814277,51,12,74
2023,Abril,BA,2816830,29,8,18
2023,Dezembro,BA,2816830,24,9,18
2023,Junho,BA,2816830,17,8,18
2023,Janeiro,BA,2816830,28,6,18
2023,Setembro,BA,2816830,19,11,18
2023,Fevereiro,BA,2816830,15,5,18
2023,Agosto,BA,2816830,26,8,18
2023,Agosto,BA,2816881,65,6,22
2023,Junho,BA,2816881,59,9,22
2023,Janeiro,BA,2816881,68,7,22
2023,Setembro,BA,2816881,58,7,22
2023,Maio,BA,2816881,68,7,22
2023,Dezembro,BA,2816881,75,6,39
2023,Fevereiro,BA,2816881,65,6,22
2023,Setembro,PR,2817667,37,3,26
2023,Março,PR,2817667,59,3,26
2023,Novembro,PR,2817667,34,3,26
2023,Dezembro,PR,2817667,56,2,26
2023,Maio,PR,2817667,65,3,26
2023,Janeiro,PR,2817667,33,3,26
2023,Janeiro,BA,2819139,42,2,49
2023,Agosto,BA,2819147,34,2,37
2023,Abril,BA,2819147,35,2,37
2023,Janeiro,BA,2819147,28,2,37
2023,Novembro,BA,2819147,30,3,37
2023,Julho,BA,2819147,29,3,37
2023,Maio,BA,2819147,47,3,37
2023,Junho,PR,2825589,654,7,206
2023,Dezembro,PR,2825589,705,7,204
2023,Julho,PR,2825589,605,8,206
2023,Abril,PR,2825589,580,7,187
2023,Agosto,PR,2825589,604,8,199
2023,Junho,BA,2862301,186,7,70
2023,Outubro,BA,2862301,380,6,70
2023,Julho,BA,2862301,279,8,70
2023,Novembro,BA,2862301,324,5,70
2023,Agosto,BA,2862301,315,9,70
2023,Maio,SP,2867257,3,0,10
2023,Outubro,SP,2867257,12,0,10
2023,Novembro,SP,2867257,17,0,10
2023,Dezembro,SP,2867257,6,0,10
2023,Março,SP,2867257,10,0,10
2023,Setembro,SP,2867257,18,0,10
2023,Abril,PR,2877112,267,2,47
2023,Janeiro,PR,2877112,199,2,47
2023,Outubro,PR,2877112,465,2,47
2023,Março,PR,2877112,282,2,47
2023,Junho,PR,2877112,307,2,47
2023,Maio,MA,2882655,534,13,198
2023,Julho,MA,2882655,618,11,198
2023,Março,MA,2882655,472,10,173
2023,Fevereiro,MA,2882655,419,11,173
2023,Novembro,MA,2882655,292,13,198
2023,Janeiro,MA,2882655,407,12,173
2023,Agosto,SP,2888491,73,3,36
2023,Dezembro,SP,2888491,81,2,36
2023,Setembro,SP,2888491,78,3,36
2023,Maio,SP,2888491,74,3,36
2023,Janeiro,SP,2888491,70,2,36
2023,Março,SP,2888491,66,3,36
2023,Julho,SP,2888491,86,3,36
2023,Abril,SP,2888491,84,2,36
2023,Outubro,SP,2888491,81,3,36
2023,Dezembro,MA,2901110,42,3,20
2023,Abril,MA,2901110,62,2,20
2023,Fevereiro,MA,2901110,46,2,20
2023,Junho,MA,2901110,50,2,20
2023,Janeiro,MA,2901110,66,3,20
2023,Setembro,MA,2901110,59,2,20
2023,Outubro,MA,2901110,53,2,20
2023,Maio,MA,2901110,64,3,20
2023,Agosto,MS,2945622,184,8,74
2023,Novembro,MS,2945622,176,7,74
2023,Fevereiro,MS,2945622,173,8,74
2023,Abril,MS,2945622,202,9,74
2023,Dezembro,MS,2945622,109,8,74
2023,Junho,MS,2945622,189,9,74
2023,Julho,MA,2964465,53,5,11
2023,Junho,MA,2964465,60,4,11
2023,Novembro,MA,2964465,60,4,11
2023,Janeiro,MA,2964465,58,3,11
2023,Outubro,MA,2964465,55,5,11
2023,Dezembro,MA,2964465,54,4,11
2023,Setembro,MA,2964465,63,4,11
2023,Agosto,MA,2964465,68,3,11
2023,Maio,MA,2964465,64,4,11
2023,Março,MA,2964465,61,4,11
2023,Janeiro,MT,2964759,39,2,35
2023,Outubro,MT,2964759,117,3,40
2023,Dezembro,MT,2964759,57,2,40
2023,Julho,MT,2964759,123,3,40
2023,Agosto,MT,2964759,124,3,40
2023,Março,PR,3000850,1,0,117
2023,Agosto,SP,3001466,153,36,251
2023,Outubro,SP,3001466,122,41,251
2023,Maio,SP,3001466,161,64,251
2023,Abril,PA,3003469,82,3,41
2023,Fevereiro,PA,3003469,96,3,41
2023,Agosto,PA,3003469,94,2,41
2023,Junho,PA,3003469,117,2,41
2023,Março,PA,3003469,99,3,41
2023,Julho,AM,3004104,376,4,75
2023,Março,AM,3004104,209,4,75
2023,Outubro,AM,3004104,385,4,75
2023,Dezembro,AM,3004104,353,4,75
2023,Agosto,AM,3004104,370,4,75
2023,Novembro,AM,3004104,409,4,75
2023,Setembro,AM,3004104,415,4,75
2023,Janeiro,AM,3004104,107,6,75
2023,Agosto,PR,3005011,582,7,127
2023,Julho,PR,3005011,582,7,127
2023,Setembro,PR,3005011,486,6,127
2023,Janeiro,PR,3005011,515,7,127
2023,Outubro,PR,3005011,538,7,127
2023,Junho,PR,3005011,543,7,127
2023,Abril,PR,3005011,575,6,127
2023,Março,PR,3005011,635,6,127
2023,Janeiro,RN,3005860,21,5,30
2023,Junho,RN,3005860,18,4,30
2023,Novembro,RN,3005860,19,3,30
2023,Maio,RN,3005860,27,3,30
2023,Julho,RN,3005860,29,3,30
2023,Julho,BA,3010902,25,3,19
2023,Dezembro,BA,3010902,7,2,19
2023,Março,BA,3010902,27,3,19
2023,Outubro,BA,3010902,9,3,19
2023,Junho,BA,3010902,26,4,19
2023,Abril,BA,3010902,36,3,19
2023,Fevereiro,BA,3010902,31,4,19
2023,Agosto,SP,3012212,798,8,138
2023,Setembro,SP,3012212,766,5,138
2023,Maio,SP,3012212,886,8,138
2023,Fevereiro,SP,3012212,778,5,138
2023,Março,SP,3012212,861,7,138
2023,Julho,DF,3013162,63,9,249
2023,Setembro,DF,3013162,20,22,249
2023,Agosto,DF,3013162,32,35,249
2023,Dezembro,DF,3013162,10,8,181
2023,Julho,AL,3015408,525,15,175
2023,Abril,AL,3015408,421,13,175
2023,Agosto,AL,3015408,559,13,175
2023,Dezembro,BA,3016986,25,3,19
2023,Novembro,BA,3016986,12,5,19
2023,Março,BA,3016986,12,3,19
2023,Fevereiro,BA,3016986,11,5,19
2023,Junho,BA,3016986,10,4,19
2023,Janeiro,BA,3016986,5,5,19
2023,Julho,BA,3016986,16,3,19
2023,Agosto,BA,3016986,15,8,19
2023,Agosto,RS,3017060,96,12,80
2023,Novembro,RS,3017060,68,12,80
2023,Outubro,RS,3017060,83,12,80
2023,Fevereiro,RS,3017060,66,12,80
2023,Dezembro,RS,3017060,53,11,80
2023,Dezembro,DF,3025020,38,1,188
2023,Setembro,DF,3025020,14,1,188
2023,Outubro,DF,3025020,29,1,188
2023,Janeiro,DF,3025020,88,1,188
2023,Setembro,SP,3028399,480,11,141
2023,Junho,SP,3028399,540,8,141
2023,Abril,SP,3028399,459,12,141
2023,Novembro,SP,3028399,532,13,141
2023,Novembro,MA,3028593,115,2,50
2023,Julho,MA,3028593,66,3,50
2023,Janeiro,MA,3028593,43,3,50
2023,Fevereiro,MA,3028593,54,3,50
2023,Maio,MA,3028593,81,2,50
2023,Agosto,MA,3028593,77,2,50
2023,Abril,MA,3028593,13,4,50
2023,Janeiro,RJ,3040119,284,7,85
2023,Abril,RJ,3040119,450,5,85
2023,Maio,RJ,3040119,399,6,85
2023,Junho,RJ,3040119,369,4,85
2023,Setembro,RJ,3040119,387,4,85
2023,Agosto,RJ,3040119,374,5,85
2023,Outubro,RJ,3040119,425,4,85
2023,Abril,BA,3048209,163,7,58
2023,Março,BA,3048209,187,6,58
2023,Junho,BA,3048209,169,6,78
2023,Fevereiro,BA,3048209,159,6,58
2023,Agosto,BA,3048209,136,8,78
2023,Maio,BA,3048209,180,6,78
2023,Julho,MG,3048675,165,6,55
2023,Agosto,MG,3048675,197,5,55
2023,Setembro,MG,3048675,204,6,55
2023,Março,MG,3048675,323,4,55
2023,Fevereiro,MG,3048675,277,4,55
2023,Janeiro,MG,3048675,241,5,55
2023,Abril,MG,3048675,228,6,55
2023,Julho,SP,3058808,218,9,81
2023,Abril,SP,3058808,162,7,81
2023,Agosto,SP,3058808,239,6,81
2023,Outubro,SP,3058808,308,9,81
2023,Dezembro,SP,3058808,298,6,81
2023,Setembro,SP,3058808,235,6,81
2023,Julho,PE,3083721,645,2,67
2023,Agosto,PE,3083721,746,2,67
2023,Novembro,PE,3083721,583,2,67
2023,Janeiro,PE,3083721,592,2,67
2023,Maio,PE,3083721,701,2,67
2023,Dezembro,PE,3083721,436,2,67
2023,Julho,SE,3094863,84,1,22
2023,Agosto,SE,3094863,95,1,22
2023,Fevereiro,SE,3094863,68,2,22
2023,Novembro,SE,3094863,93,1,22
2023,Outubro,SE,3094863,66,1,22
2023,Maio,SE,3094863,76,1,22
2023,Janeiro,SE,3094863,63,2,22
2023,Outubro,PA,3097676,31,2,26
2023,Janeiro,PA,3097676,41,3,26
2023,Maio,PA,3097676,52,2,26
2023,Agosto,PA,3097676,35,3,26
2023,Junho,PA,3097676,36,3,26
2023,Fevereiro,SP,3126838,925,9,249
2023,Junho,SP,3126838,900,9,249
2023,Janeiro,SP,3126838,1007,9,249
2023,Março,SP,3126838,1074,10,249
2023,Dezembro,SP,3126838,955,10,249
2023,Abril,SP,3126838,931,10,249
2023,Março,PR,3134423,67,3,51
2023,Janeiro,PR,3134423,42,4,51
2023,Setembro,PR,3134423,50,3,51
2023,Setembro,SP,3139050,793,9,170
2023,Novembro,SP,3139050,744,9,170
2023,Julho,SP,3139050,830,9,170
2023,Janeiro,SP,3139050,780,7,132
2023,Agosto,SP,3139050,835,9,170
2023,Maio,SP,3139050,905,8,170
2023,Abril,PR,3139301,28,3,20
2023,Novembro,PR,3139301,35,4,20
2023,Maio,PR,3139301,40,5,20
2023,Julho,MT,3142663,61,5,22
2023,Março,MT,3142663,102,2,22
2023,Agosto,MT,3142663,72,3,22
2023,Novembro,MT,3142663,62,3,22
2023,Junho,MT,3142663,74,3,22
2023,Outubro,MT,3142663,87,3,22
2023,Abril,MT,3142663,90,2,22
2023,Janeiro,MT,3142663,59,2,22
2023,Maio,AM,3151794,688,7,276
2023,Abril,AM,3151794,766,7,276
2023,Julho,AM,3151794,778,7,271
2023,Setembro,AM,3151794,515,5,271
2023,Novembro,AM,3151794,386,5,271
2023,Janeiro,AM,3151794,424,8,276
2023,Fevereiro,AM,3151794,585,8,276
2023,Março,AM,3151794,735,7,276
2023,Dezembro,AM,3151794,119,8,271
2023,Outubro,AM,3151794,536,6,271
2023,Agosto,SC,3157245,1087,10,255
2023,Janeiro,SC,3157245,959,10,245
2023,Junho,SC,3157245,985,10,245
2023,Setembro,PI,3205282,24,2,28
2023,Outubro,PI,3205282,20,2,28
2023,Agosto,PI,3205282,13,2,28
2023,Fevereiro,PI,3205282,17,2,28
2023,Abril,PI,3205282,25,2,28
2023,Novembro,BA,3208508,105,1,16
2023,Junho,BA,3208508,19,1,16
2023,Outubro,BA,3208508,49,0,16
2023,Julho,BA,3208508,87,0,16
2023,Julho,AM,3210243,422,6,155
2023,Outubro,AM,3210243,468,4,155
2023,Janeiro,AM,3210243,427,5,155
2023,Fevereiro,AM,3210243,387,6,155
2023,Junho,AM,3210243,431,5,155
2023,Agosto,AM,3210243,457,5,155
2023,Março,AM,3210243,471,4,155
2023,Maio,SP,3212130,1079,7,201
2023,Março,SP,3212130,1175,7,201
2023,Junho,SP,3212130,1052,10,201
2023,Dezembro,SP,3212130,1062,8,201
2023,Abril,SP,3212130,1086,8,201
2023,Fevereiro,SP,3212130,985,7,201
2023,Setembro,SP,3212130,996,6,201
2023,Novembro,SP,3212130,1033,8,201
2023,Julho,SP,3212130,1035,6,201
2023,Setembro,AM,3220966,129,2,48
2023,Dezembro,AM,3220966,157,2,48
2023,Outubro,AM,3220966,167,2,48
2023,Novembro,AM,3220966,144,2,48
2023,Janeiro,BA,3245500,396,4,87
2023,Novembro,BA,3245500,385,2,92
2023,Junho,BA,3245500,341,2,87
2023,Fevereiro,MS,3249336,31,4,26
2023,Outubro,MS,3249336,53,3,26
2023,Janeiro,MS,3249336,44,3,26
2023,Junho,MS,3249336,52,3,26
2023,Setembro,MS,3250415,21,3,17
2023,Março,MS,3250415,24,3,17
2023,Abril,MS,3250415,27,2,17
2023,Dezembro,MS,3250415,11,2,17
2023,Outubro,MS,3250415,16,2,17
2023,Janeiro,MS,3250415,20,2,17
2023,Fevereiro,MS,3250415,6,3,17
2023,Outubro,MT,3269728,162,3,38
2023,Novembro,MT,3269728,143,3,38
2023,Junho,MT,3269728,93,3,38
2023,Setembro,MT,3269728,115,3,38
2023,Abril,MT,3269728,137,3,38
2023,Março,MT,3269728,154,3,40
2023,Julho,MT,3269728,127,3,38
2023,Outubro,BA,3271110,37,1,49
2023,Junho,BA,3271110,19,1,49
2023,Março,BA,3271110,8,1,49
2023,Setembro,BA,3271110,71,1,49
2023,Maio,BA,3271110,49,1,49
2023,Janeiro,BA,3271110,28,1,49
2023,Março,BA,3289826,27,4,30
2023,Janeiro,BA,3289826,31,4,30
2023,Março,PB,3294889,100,2,48
2023,Fevereiro,PB,3294889,48,3,48
2023,Setembro,PB,3294889,85,2,48
2023,Novembro,PB,3294889,85,4,48
2023,Janeiro,PB,3294889,117,2,48
2023,Dezembro,PB,3294889,54,4,48
2023,Outubro,CE,3302490,177,6,56
2023,Novembro,CE,3302490,184,3,56
2023,Março,CE,3302490,179,4,50
2023,Setembro,CE,3302490,190,3,56
2023,Junho,CE,3302490,163,4,50
2023,Maio,CE,3302490,172,4,50
2023,Janeiro,CE,3302490,122,14,50
2023,Setembro,SP,3314766,136,2,35
2023,Agosto,SP,3314766,148,2,35
2023,Julho,SP,3314766,130,2,35
2023,Outubro,SP,3314766,135,2,35
2023,Fevereiro,SP,3314766,161,1,35
2023,Dezembro,SP,3314766,114,2,35
2023,Maio,SP,3314766,214,1,35
2023,Novembro,SP,3314766,148,2,35
2023,Agosto,PR,3316300,470,5,92
2023,Setembro,PR,3316300,386,6,92
2023,Abril,PR,3316300,375,8,92
2023,Janeiro,PR,3316300,378,6,92
2023,Julho,PR,3316300,407,6,92
2023,Junho,PR,3316300,420,5,92
2023,Dezembro,PR,3316300,356,7,92
2023,Setembro,GO,3354423,171,3,28
2023,Novembro,GO,3354423,178,3,28
2023,Março,GO,3354423,129,3,28
2023,Agosto,GO,3354423,207,3,28
2023,Maio,GO,3354423,135,4,28
2023,Fevereiro,GO,3354423,84,4,28
2023,Abril,GO,3354423,143,3,28
2023,Julho,RS,3356868,7,8,164
2023,Janeiro,RS,3356868,2,15,164
2023,Agosto,RS,3356868,7,11,164
2023,Dezembro,RS,3356868,1,17,164
2023,Fevereiro,RS,3356868,3,9,164
2023,Abril,RS,3356868,7,8,164
2023,Setembro,RS,3356868,1,27,164
2023,Junho,RS,3356868,5,7,164
